tender_id,doc_id,doc_name,doc_type,doc_category,doc_date,doc_size_mb,download_url,downloaded,text_extracted,text_length
351850,4c1cc18a24ac20f5dbb6ff53224ece17,"TN479192 - EF29 Aankondiging gegunde opdracht - algemene richtlijn, standaardregeling 20241003105204",Portable Document Format,Aankondiging,2024-10-04,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11404241/content,True,True,5647
351850,1a905bcfd21980e092006ec2a1fa4b56,Nota van inlichtingen 2024-08-07-1,Portable Document Format,Nota Van Inlichtingen,2024-08-07,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11196096/content,True,True,4219
351850,e31087393af294c58730439a90c041a5,"TN479192 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20240725110751",Portable Document Format,Aankondiging,2024-07-26,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174144/content,True,True,13378
351850,02a766a5759963b445d8277ad4b7c9a0,Bijlage 5C - foto locatie 3 van 3,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,0.16,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174140/content,True,False,0
351850,f1fd36c9ff940a2735c88dea3f2a4e09,Bijlage 5B - foto locatie 2 van 3,Jpeg picture format,Aanbestedingsdocumenten,2024-07-26,0.4,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174139/content,False,False,0
351850,c2e8d887e13f4a69b070606bedc49b3d,Bijlage 5A - foto locatie 1 van 3,Jpeg picture format,Aanbestedingsdocumenten,2024-07-26,0.44,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174138/content,False,False,0
351850,4e0836f7f3c026afbdf89843b65699b6,Bijlage 9 - Algemene Inkoopvoorwaarden DWH 2015,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,0.36,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174134/content,True,True,40190
351850,01cb4739ec2a5d89ffcd89142fdaa07a,Bijlage 8 - Referentieverklaring,MS WORD 7 document,Aanbestedingsdocumenten,2024-07-26,0.16,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174133/content,False,False,0
351850,512f1a661fd768791a067923d941ee74,Bijlage 7 - locatietekening kadaster,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,0.08,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174132/content,True,True,403
351850,0d70403c6268ea67e104cb2d95afc5ae,Bijlage 6D - grondonderzoek EcoReest 13-03-2020,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,6.79,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174131/content,True,True,50600
351850,2927d2290a0a55464f694848370e8fe8,Bijlage 6C - grondonderzoek EcoReest 22-01-2020,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,6.53,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174130/content,True,True,45122
351850,f47549544afd24498c95dea04537761c,Bijlage 6B - Partijkeuring Wolvenweg 10 Ruinen 10-10-2019,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,4.31,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174129/content,True,True,63106
351850,25436fb1c8ee7520aeab6be1366decc2,Bijlage 6A - Partijkeuring Wolvenweg 10 Ruinen 15-03-2019,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,4.57,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174128/content,True,True,48742
351850,9c4097ee11aa75780b3654287f8ae47f,Bijlage 4 -  conceptovereenkomst,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,0.24,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174127/content,True,True,14502
351850,68cce81ce7c648061071285b0e27ffc1,Bijlage 3 - Prijzenblad De Wolden,Excel 2007,Aanbestedingsdocumenten,2024-07-26,0.06,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174126/content,False,False,0
351850,72e0cbb6c2e9e74ee44678e87cb490aa,Aanbestedingsleidraad PFAS verontreinigde grond,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,0.88,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174125/content,True,True,46433
351850,f08c5caca4c9b465967728e60c2e48c4,uea_479192_20240725103811,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,1.31,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/351850/documenten/11174014/content,True,True,29536
344532,4c1cc18a24ac20f5dbb6ff53224ece17,"TN479192 - EF29 Aankondiging gegunde opdracht - algemene richtlijn, standaardregeling 20241003105204",Portable Document Format,Aankondiging,2024-10-04,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11404241/content,True,True,5647
344532,1a905bcfd21980e092006ec2a1fa4b56,Nota van inlichtingen 2024-08-07-1,Portable Document Format,Nota Van Inlichtingen,2024-08-07,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11196096/content,True,True,4219
344532,e31087393af294c58730439a90c041a5,"TN479192 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20240725110751",Portable Document Format,Aankondiging,2024-07-26,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174144/content,True,True,13378
344532,02a766a5759963b445d8277ad4b7c9a0,Bijlage 5C - foto locatie 3 van 3,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,0.16,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174140/content,True,False,0
344532,f1fd36c9ff940a2735c88dea3f2a4e09,Bijlage 5B - foto locatie 2 van 3,Jpeg picture format,Aanbestedingsdocumenten,2024-07-26,0.4,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174139/content,False,False,0
344532,c2e8d887e13f4a69b070606bedc49b3d,Bijlage 5A - foto locatie 1 van 3,Jpeg picture format,Aanbestedingsdocumenten,2024-07-26,0.44,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174138/content,False,False,0
344532,4e0836f7f3c026afbdf89843b65699b6,Bijlage 9 - Algemene Inkoopvoorwaarden DWH 2015,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,0.36,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174134/content,True,True,40190
344532,01cb4739ec2a5d89ffcd89142fdaa07a,Bijlage 8 - Referentieverklaring,MS WORD 7 document,Aanbestedingsdocumenten,2024-07-26,0.16,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174133/content,False,False,0
344532,512f1a661fd768791a067923d941ee74,Bijlage 7 - locatietekening kadaster,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,0.08,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174132/content,True,True,403
344532,0d70403c6268ea67e104cb2d95afc5ae,Bijlage 6D - grondonderzoek EcoReest 13-03-2020,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,6.79,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174131/content,True,True,50600
344532,2927d2290a0a55464f694848370e8fe8,Bijlage 6C - grondonderzoek EcoReest 22-01-2020,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,6.53,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174130/content,True,True,45122
344532,f47549544afd24498c95dea04537761c,Bijlage 6B - Partijkeuring Wolvenweg 10 Ruinen 10-10-2019,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,4.31,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174129/content,True,True,63106
344532,25436fb1c8ee7520aeab6be1366decc2,Bijlage 6A - Partijkeuring Wolvenweg 10 Ruinen 15-03-2019,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,4.57,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174128/content,True,True,48742
344532,9c4097ee11aa75780b3654287f8ae47f,Bijlage 4 -  conceptovereenkomst,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,0.24,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174127/content,True,True,14502
344532,68cce81ce7c648061071285b0e27ffc1,Bijlage 3 - Prijzenblad De Wolden,Excel 2007,Aanbestedingsdocumenten,2024-07-26,0.06,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174126/content,False,False,0
344532,72e0cbb6c2e9e74ee44678e87cb490aa,Aanbestedingsleidraad PFAS verontreinigde grond,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,0.88,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174125/content,True,True,46433
344532,f08c5caca4c9b465967728e60c2e48c4,uea_479192_20240725103811,Portable Document Format,Aanbestedingsdocumenten,2024-07-26,1.31,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/344532/documenten/11174014/content,True,True,29536
376399,5892fb1bc46f08cf457b23fa858ee7d2,"TN497856 - EF29 Aankondiging gegunde opdracht - algemene richtlijn, standaardregeling 20250424125533",Portable Document Format,Aankondiging,2025-04-24,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/376399/documenten/12308280/content,True,True,7371
376399,24588495e6ca6fa7ef666a2b2d848b9c,NvI 2 Bodemsanering,Zip,Nota Van Inlichtingen,2025-02-19,8.45,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/376399/documenten/12007921/content,False,False,0
376399,8e476834a9b77c11ee0829b9d368c335,"TN497856 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20250129115620",Portable Document Format,Aankondiging,2025-01-29,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/376399/documenten/11923199/content,True,True,6970
376399,6436235c244009794d9fd4822f5715b9,NvI 1 Bodemsanering_def290125,Zip,Nota Van Inlichtingen,2025-01-29,18.65,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/376399/documenten/11923127/content,False,False,0
376399,163ebbbcd034fe255452447c65a49a1a,"TN497856 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20250120135041",Portable Document Format,Aankondiging,2025-01-20,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/376399/documenten/11882795/content,True,True,7013
376399,f586f2fc91456ab170312bd84cf74954,"TN497856 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20241206104953",Portable Document Format,Aankondiging,2024-12-06,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/376399/documenten/11739199/content,True,True,6738
376399,52313e3cd8cd648c27b69d2bd8153a82,uea_497856_20241119213701,Portable Document Format,Aanbestedingsdocumenten,2024-12-06,1.5,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/376399/documenten/11656140/content,True,True,35814
376399,9d43d0b959031aae2de9588f70ff7309,Offerteaanvraag Bodemsanering AWZI Rijsenhout,Zip,Aanbestedingsdocumenten,2024-12-06,55.66,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/376399/documenten/11739153/content,False,False,0
365570,5892fb1bc46f08cf457b23fa858ee7d2,"TN497856 - EF29 Aankondiging gegunde opdracht - algemene richtlijn, standaardregeling 20250424125533",Portable Document Format,Aankondiging,2025-04-24,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/365570/documenten/12308280/content,True,True,7371
365570,24588495e6ca6fa7ef666a2b2d848b9c,NvI 2 Bodemsanering,Zip,Nota Van Inlichtingen,2025-02-19,8.45,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/365570/documenten/12007921/content,False,False,0
365570,8e476834a9b77c11ee0829b9d368c335,"TN497856 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20250129115620",Portable Document Format,Aankondiging,2025-01-29,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/365570/documenten/11923199/content,True,True,6970
365570,6436235c244009794d9fd4822f5715b9,NvI 1 Bodemsanering_def290125,Zip,Nota Van Inlichtingen,2025-01-29,18.65,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/365570/documenten/11923127/content,False,False,0
365570,163ebbbcd034fe255452447c65a49a1a,"TN497856 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20250120135041",Portable Document Format,Aankondiging,2025-01-20,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/365570/documenten/11882795/content,True,True,7013
365570,f586f2fc91456ab170312bd84cf74954,"TN497856 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20241206104953",Portable Document Format,Aankondiging,2024-12-06,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/365570/documenten/11739199/content,True,True,6738
365570,52313e3cd8cd648c27b69d2bd8153a82,uea_497856_20241119213701,Portable Document Format,Aanbestedingsdocumenten,2024-12-06,1.5,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/365570/documenten/11656140/content,True,True,35814
365570,9d43d0b959031aae2de9588f70ff7309,Offerteaanvraag Bodemsanering AWZI Rijsenhout,Zip,Aanbestedingsdocumenten,2024-12-06,55.66,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/365570/documenten/11739153/content,False,False,0
364391,5892fb1bc46f08cf457b23fa858ee7d2,"TN497856 - EF29 Aankondiging gegunde opdracht - algemene richtlijn, standaardregeling 20250424125533",Portable Document Format,Aankondiging,2025-04-24,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/364391/documenten/12308280/content,True,True,7371
364391,24588495e6ca6fa7ef666a2b2d848b9c,NvI 2 Bodemsanering,Zip,Nota Van Inlichtingen,2025-02-19,8.45,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/364391/documenten/12007921/content,False,False,0
364391,8e476834a9b77c11ee0829b9d368c335,"TN497856 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20250129115620",Portable Document Format,Aankondiging,2025-01-29,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/364391/documenten/11923199/content,True,True,6970
364391,6436235c244009794d9fd4822f5715b9,NvI 1 Bodemsanering_def290125,Zip,Nota Van Inlichtingen,2025-01-29,18.65,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/364391/documenten/11923127/content,False,False,0
364391,163ebbbcd034fe255452447c65a49a1a,"TN497856 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20250120135041",Portable Document Format,Aankondiging,2025-01-20,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/364391/documenten/11882795/content,True,True,7013
364391,f586f2fc91456ab170312bd84cf74954,"TN497856 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20241206104953",Portable Document Format,Aankondiging,2024-12-06,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/364391/documenten/11739199/content,True,True,6738
364391,52313e3cd8cd648c27b69d2bd8153a82,uea_497856_20241119213701,Portable Document Format,Aanbestedingsdocumenten,2024-12-06,1.5,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/364391/documenten/11656140/content,True,True,35814
364391,9d43d0b959031aae2de9588f70ff7309,Offerteaanvraag Bodemsanering AWZI Rijsenhout,Zip,Aanbestedingsdocumenten,2024-12-06,55.66,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/364391/documenten/11739153/content,False,False,0
360255,5892fb1bc46f08cf457b23fa858ee7d2,"TN497856 - EF29 Aankondiging gegunde opdracht - algemene richtlijn, standaardregeling 20250424125533",Portable Document Format,Aankondiging,2025-04-24,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/360255/documenten/12308280/content,True,True,7371
360255,24588495e6ca6fa7ef666a2b2d848b9c,NvI 2 Bodemsanering,Zip,Nota Van Inlichtingen,2025-02-19,8.45,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/360255/documenten/12007921/content,False,False,0
360255,8e476834a9b77c11ee0829b9d368c335,"TN497856 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20250129115620",Portable Document Format,Aankondiging,2025-01-29,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/360255/documenten/11923199/content,True,True,6970
360255,6436235c244009794d9fd4822f5715b9,NvI 1 Bodemsanering_def290125,Zip,Nota Van Inlichtingen,2025-01-29,18.65,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/360255/documenten/11923127/content,False,False,0
360255,163ebbbcd034fe255452447c65a49a1a,"TN497856 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20250120135041",Portable Document Format,Aankondiging,2025-01-20,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/360255/documenten/11882795/content,True,True,7013
360255,f586f2fc91456ab170312bd84cf74954,"TN497856 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20241206104953",Portable Document Format,Aankondiging,2024-12-06,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/360255/documenten/11739199/content,True,True,6738
360255,52313e3cd8cd648c27b69d2bd8153a82,uea_497856_20241119213701,Portable Document Format,Aanbestedingsdocumenten,2024-12-06,1.5,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/360255/documenten/11656140/content,True,True,35814
360255,9d43d0b959031aae2de9588f70ff7309,Offerteaanvraag Bodemsanering AWZI Rijsenhout,Zip,Aanbestedingsdocumenten,2024-12-06,55.66,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/360255/documenten/11739153/content,False,False,0
386423,170aad9f86af175d21585d62f126cc28,22968 Grondwateranalyses KRW-monitoring provincies - def - v.250918 - NvI2,Excel 2007,Nota Van Inlichtingen,2025-09-18,0.02,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/386423/documenten/12959794/content,False,False,0
386423,54d41170f065a74bddf53174e86e7a83,PERCEEL 2 - def - v.250917 - gewijzigd nav NvI2,Excel 2007,Nota Van Inlichtingen,2025-09-18,0.07,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/386423/documenten/12959795/content,False,False,0
386423,401592827ad3be2c007d19d36ec9329d,PERCEEL 3 - def - v.250917 - gewijzigd nav NvI2,Excel 2007,Nota Van Inlichtingen,2025-09-18,0.03,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/386423/documenten/12959796/content,False,False,0
386423,8d6be31c3f1c8ec161d1a8f794378366,PERCEEL 5 - def - v.250917 - gewijzigd nav NvI2,Excel 2007,Nota Van Inlichtingen,2025-09-18,0.03,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/386423/documenten/12959797/content,False,False,0
386423,db1635a8ca898ad4de1a531a9c2cf324,Format vragenronde ihkv NvI2,MS WORD 7 document,Nota Van Inlichtingen,2025-09-03,0.26,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/386423/documenten/12881764/content,False,False,0
386423,8cfb24e2b0d23617fc7383a94e1406ae,22968 Grondwateranalyses KRW-monitoring - NvI1 - def - v.250903,Excel 2007,Nota Van Inlichtingen,2025-09-03,0.04,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/386423/documenten/12881765/content,False,False,0
386423,540c2a4f9e2c2d82f9ef0c6947b3fe2b,PERCEEL 1 - def - v.250902 - gewijzigd nav NvI1,Excel 2007,Nota Van Inlichtingen,2025-09-03,0.04,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/386423/documenten/12881766/content,False,False,0
386423,b9480dc96f00a73d374785400ca332f1,PERCEEL 4 - def - v.250902 - gewijzigd nav NvI1,Excel 2007,Nota Van Inlichtingen,2025-09-03,0.04,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/386423/documenten/12881770/content,False,False,0
386423,4397dcedc4e6453c909291d8527038af,"TN537570 - EF16 Aankondiging van een opdracht - algemene richtlijn, standaardregeling 20250715135051",Portable Document Format,Aankondiging,2025-07-16,0.02,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/386423/documenten/12738037/content,True,True,21529
386423,5d4d668f95e8c57591852a14fc9d846c,VOORBEELD_TOTAALTABEL_GRONDWATER_analyses,Excel 2007,Aanbestedingsdocumenten,2025-07-16,0.03,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/386423/documenten/12737931/content,False,False,0
386423,5dbe9c749b1ac5e05f4de5061d66eb10,22968 EA Grondwateranalyses tbv KRW-monitoring provincies - def - v.250714,MS WORD 7 document,Aanbestedingsdocumenten,2025-07-16,0.18,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/386423/documenten/12737925/content,False,False,0
386423,43c1fe6d4cae1d041b559b48101f9b93,22968 Bijlage D AIV provincies 2022,Portable Document Format,Aanbestedingsdocumenten,2025-07-16,0.34,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/386423/documenten/12737924/content,True,True,40139
386423,c41bfc6727bd56b3c216631c857b80dc,22968 Bijlage A UEA,Portable Document Format,Aanbestedingsdocumenten,2025-07-16,0.32,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/386423/documenten/12737923/content,True,True,30843
290448,ab84cbf4c02396da48a78c863d98f4d3,"TN401550 - SF14 Kennisgeving van aanvullende informatie, informatie over een onvolledige procedure of rectificatie 20230321160001",Portable Document Format,Aankondiging,2023-03-21,0.02,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/290448/documenten/10600176/content,True,True,5353
290448,5db2b0df673d44350fca5bddbb6a0822,TN401550 - SF02 Aankondiging van een opdracht 20230304160644,Portable Document Format,Aankondiging,2023-03-04,0.03,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/290448/documenten/10572117/content,True,True,7708
292272,ab84cbf4c02396da48a78c863d98f4d3,"TN401550 - SF14 Kennisgeving van aanvullende informatie, informatie over een onvolledige procedure of rectificatie 20230321160001",Portable Document Format,Aankondiging,2023-03-21,0.02,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/292272/documenten/10600176/content,True,True,5353
292272,5db2b0df673d44350fca5bddbb6a0822,TN401550 - SF02 Aankondiging van een opdracht 20230304160644,Portable Document Format,Aankondiging,2023-03-04,0.03,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/292272/documenten/10572117/content,True,True,7708
202499,ef8e62d18745b061c824ea22b890729d,Nota van Inlichtingen Veld 6&9 incl bijlagen,Zip,Nota Van Inlichtingen,2020-08-12,11.38,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/202499/documenten/5713269/content,False,False,0
202499,5c7304bc2fde5c00d357d90d21935f8a,"TN275067 - SF14 Kennisgeving van aanvullende informatie, informatie over een onvolledige procedure of rectificatie 20200812160304",Portable Document Format,Aankondiging,2020-08-12,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/202499/documenten/5713277/content,True,True,1796
202499,29aa9211e68e535801cbd098466d9a0b,TN275067 - SF02 Aankondiging van een opdracht 20200724150326,Portable Document Format,Aankondiging,2020-07-24,0.03,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/202499/documenten/5689171/content,True,True,6892
202499,de9bf7f0dd07295b55c1b00fac8b06c1,Definitieve stukken D18-2020,Zip,Aanbestedingsdocumenten,2020-07-24,333.27,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/202499/documenten/5689074/content,False,False,0
201264,ef8e62d18745b061c824ea22b890729d,Nota van Inlichtingen Veld 6&9 incl bijlagen,Zip,Nota Van Inlichtingen,2020-08-12,11.38,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/201264/documenten/5713269/content,False,False,0
201264,5c7304bc2fde5c00d357d90d21935f8a,"TN275067 - SF14 Kennisgeving van aanvullende informatie, informatie over een onvolledige procedure of rectificatie 20200812160304",Portable Document Format,Aankondiging,2020-08-12,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/201264/documenten/5713277/content,True,True,1796
201264,29aa9211e68e535801cbd098466d9a0b,TN275067 - SF02 Aankondiging van een opdracht 20200724150326,Portable Document Format,Aankondiging,2020-07-24,0.03,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/201264/documenten/5689171/content,True,True,6892
201264,de9bf7f0dd07295b55c1b00fac8b06c1,Definitieve stukken D18-2020,Zip,Aanbestedingsdocumenten,2020-07-24,333.27,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/201264/documenten/5689074/content,False,False,0
362999,205558682e1062cb2921a1107f47ec3a,"TN502000 - EF29 Aankondiging gegunde opdracht - algemene richtlijn, standaardregeling 20250107111521",Portable Document Format,Aankondiging,2025-01-08,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/362999/documenten/11822650/content,True,True,7584
362999,632fb09df3ef8573160658be4652db7e,TN502000 - EF25 Aankondiging in geval van vrijwillige transparantie vooraf - algemene richtlijn 20241212152143,Portable Document Format,Aankondiging,2024-12-14,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/362999/documenten/11767738/content,True,True,6819
362999,5c144d736f45c97ad361896aeb25fa03,Motivatie onderhandelingsprocedure zonder bekendmaking verontreinigde baggerspecie A0337,Portable Document Format,Aanbestedingsdocumenten,2024-12-14,0.1,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/362999/documenten/11764644/content,True,True,4859
361078,205558682e1062cb2921a1107f47ec3a,"TN502000 - EF29 Aankondiging gegunde opdracht - algemene richtlijn, standaardregeling 20250107111521",Portable Document Format,Aankondiging,2025-01-08,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/361078/documenten/11822650/content,True,True,7584
361078,632fb09df3ef8573160658be4652db7e,TN502000 - EF25 Aankondiging in geval van vrijwillige transparantie vooraf - algemene richtlijn 20241212152143,Portable Document Format,Aankondiging,2024-12-14,0.01,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/361078/documenten/11767738/content,True,True,6819
361078,5c144d736f45c97ad361896aeb25fa03,Motivatie onderhandelingsprocedure zonder bekendmaking verontreinigde baggerspecie A0337,Portable Document Format,Aanbestedingsdocumenten,2024-12-14,0.1,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/361078/documenten/11764644/content,True,True,4859
243195,82ffe42b95e01de612a52f05e095717c,TN335543 - SF01 Vooraankondiging 20211104162713,Portable Document Format,Aankondiging,2021-11-06,0.02,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/243195/documenten/7242988/content,True,True,3096
243195,21013024261727abdbdc805ebe74d88e,Bijlage 2 Kenmerken KRW analyses 2022,Excel 2007,Marktconsultatiedocumenten,2021-11-06,0.11,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/243195/documenten/7242764/content,False,False,0
243195,8c35b66ab104e6a0cedf97be920041de,Bijlage 1 Dit is AQUON,Portable Document Format,Marktconsultatiedocumenten,2021-11-06,1.91,https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/243195/documenten/7242765/content,True,True,7602
